taxi_renavam,taxi_placa,taxi_chassi,taxi_modelo,taxi_marca,taxi_ano,taxi_status
74688015,PCD7278,7LI001XZ29M733460,Alaska,Rancho,1995,0
63187367,NTA8891,6PQ818ZM69G115923,Nebraska,Williston,2016,0
29501380,UQA0850,2ZQ319VM13O028793,New,Spokane,1997,1
41288071,YNC4123,7GM856KG29N192136,Washington,Port.,2003,1
47610432,PEV2473,1YA101VK33Y951343,Vermont,Eufaula,1996,0
25610786,BDE9372,0PN352YP91P620177,Florida,Nevada,2012,0
37574627,SRS9042,5FT854ND97T146918,District,Aberdeen,2016,0
33833741,GJM5135,0PP413AT89P766513,Arizona,Fontana,2004,0
80500455,ASY8473,9BG129GW14B223259,Colorado,Charlotte,2011,0
66314491,CPK4874,8FZ146KR15H556218,South,Enid,1995,1
73544354,RHK7037,1IA104CU49C005261,Rhode,Tamuning,1996,0
37198851,FAH5379,9DN362YX21H105106,Louisiana,Minot,2018,0
34238250,MJZ7792,2LQ032MM31V433154,Georgia,El,1999,0
84172356,UEC9771,1DT137UU98J818534,Connecticut,Blacksburg,2009,0
68980875,KIE4183,3MY592GV29H411867,Wisconsin,Danville,2010,1
23893789,DAC2284,4ZN042TF13I032378,Colorado,San,2018,0
45889842,SUQ3850,5YZ548GQ82X847071,Connecticut,Olympia,1994,1
29956944,VVW4885,8UJ890NI01E181878,Georgia,Erie,1990,1
53260157,EPP9993,7UL743WO91Q332281,Florida,Port,1998,1
41908511,JSY2223,3WX443OP05I730473,Missouri,Santa,2006,1
56767619,MQN1235,4AP723GF17R187513,Florida,Tempe,2010,0
13331576,XYD3267,6SZ155YV67Q103798,Wyoming,Trenton,1990,1
56463727,QTK0242,9SL556PW73I483155,Texas,Glens,2011,1
14056692,YNB3038,8DV068GH12Q498207,New,Vancouver,1997,1
52457372,SLY0274,0VL040SD65C139263,Connecticut,San,2017,0
15780000,DQX8745,5TS649JO44V900001,Kansas,Monterey,1990,1
31377095,ELG8175,4YS982EX03J317768,North,Sunnyvale,2017,0
27061895,JSM0806,1ZG318AY27A273311,Nebraska,Roseville,2014,1
79531799,EUJ3080,3JT250VU31Q788303,Oregon,Manassas,2003,1
16848457,HCU4956,1RI047DE38G335989,Rhode,Lafayette,2000,1
79879221,AIO5687,9HO065TT61G908077,New,Cody,2017,0
79614669,SKT0593,2EP478EQ16T201871,Arkansas,Huntington,1994,1
35894985,GOF1552,2AD095VI19M310885,North,Connellsville,1994,0
17766753,YOZ0974,3XV932XV83Q150223,Utah,Rohnert,2007,1
70991908,TSF2419,8FI506PO88S773603,Kentucky,Duluth,2009,0
73065593,SUI5901,7YC947DR33N077655,Maine,Moline,2017,1
68342729,FPL7681,0IT723FB14J169762,North,Worland,1994,0
33138241,HPC4028,2TQ251GQ57L358493,South,Catskill,2018,1
27588297,LPZ7962,6CD827NL79L977349,Vermont,Columbia,2009,0
22304727,QAF7864,2ID179ZY89V646920,Pennsylvania,Kalamazoo,1995,0
50471611,MEX8048,1TJ599UQ07Y549398,Tennessee,Scottsdale,2001,1
56864000,XWK7947,2CD588GD84Z725752,Illinois,Kingston,2016,1
45059263,HTO9242,4PB822EL95K020338,Oregon,Clearwater,1991,1
81678943,GDY7234,7PY829BM43U811604,Idaho,Rancho,2008,1
42073622,HXX7855,6EY250AK18B796826,Tennessee,McKeesport,2009,0
14515336,NTS7684,2OE954PY86Z822258,Minnesota,Culver,2014,0
44255661,ATP8283,6SL380RT78F469612,Virginia,Port.,1999,1
83731751,HOW1067,4WO504UW65F797062,Tennessee,Port,2018,0
46376227,JMV6990,1TC742FJ88R758465,Kansas,DeKalb,1991,1
29969950,EHP2951,9SN878GV12C586827,North,Hagerstown,2011,0
21162881,JJJ2565,8JY181OC80H917725,Nevada,Memphis,1990,1
33072933,JMN8134,3QX986XS82L464080,Maine,Nacogdoches,2014,1
53970811,JMA1502,1NV853UO38W452840,Indiana,Moraga,2009,0
59665634,ZRX9429,0PF913WB69H342353,Iowa,Newark,2008,1
69039552,EZZ1820,3UN705XO25C937989,Maryland,Morrison,1991,0
16623673,HZA0405,2QH078OM18E561535,Ohio,Oshkosh,2003,1
77659829,ZHF1900,1YS723GI94E120104,New,Staunton,1994,1
85418879,GWG9737,6VN181UY84F011674,Maryland,Blythe,2007,0
40866435,QCE3472,9QD444IS24V196089,Connecticut,Anaconda,2018,1
55960260,YUT0402,5FI018VA87K900077,Utah,Oshkosh,2004,1
21345235,XRX1385,4BW523ZB01U917592,Oklahoma,Isle,2007,1
76548370,JUV5657,0KT180OC08A874008,Vermont,Huntington,1990,1
77323352,XSH0974,6UA821TX55E469798,Idaho,Shreveport,2003,0
49359867,VLQ5161,0VM405GE05Z001917,Oregon,North,2009,0
18695770,MZC7036,3JJ081AI22O332502,New,Citrus,2002,1
59586533,WNX3573,0UO348GX64Y689830,Rhode,Oneonta,1997,0
74036221,BUQ9937,0OM268BF84O892042,New,Tok,2004,0
58447641,CXH2504,2RG865KK81B322679,Louisiana,South,2006,1
15939679,CEX2846,4NY307XL67U686948,Nevada,Seaford,1990,0
50262956,XRS1314,0UH158ZS95A280412,Arizona,West,1993,1
34606182,ZLC8141,5HV341HW48L339360,Iowa,Lock,2013,0
15522202,RBA4005,6UI503UD38U419971,Louisiana,Anaheim,2004,0
43216301,BWL1866,9BP978EO07O007083,New,Midland,2005,0
41879417,VDR9819,8DD413MJ20K624021,Indiana,Fairfax,2010,0
25739431,YHC3689,9MV699PZ51C140093,Pennsylvania,Rolling,2013,1
14476095,QZU9478,6TC448VZ08E421312,Massachusetts,Spartanburg,2008,0
46263333,LCT5735,6NE502QF00O458902,Kansas,Lincoln,2014,1
13426160,EKX3025,3PA679EG51U531021,Georgia,Davis,2019,1
78458389,CYF9558,0TG508HN92Q995882,Wisconsin,Chandler,1997,0
46749251,TRK3274,4RL635IL89M055441,New,Bakersfield,1999,0
80855726,LQM6621,5NP819HW62I230573,New,Aliquippa,1994,0
57450546,JAQ9246,2BR179FU36P401859,Kansas,Owensboro,2015,0
39401315,ODP2778,6FO828EF78B847825,Michigan,Boulder,2017,0
44054211,XBB1862,1NE422FC41V903762,Vermont,Roseville,2013,1
81570846,LVD5734,7HG350PD10G865930,California,Kahului,2016,1
32603303,UEJ9926,0JG323SD05M703167,Missouri,Easton,1991,0
75256001,WLJ9098,8AU796US75C678923,Iowa,Kingsport,1991,0
49781224,VHW4644,6XQ410VY91R186007,Ohio,Modesto,2009,0
81623845,RTY4026,2BX643JQ02E290445,Wyoming,Newcastle,2011,0
77199201,PUS2219,3MV222WO59G156724,Montana,Livonia,1994,0
60963574,KVL8910,8TG996PT69W398983,Massachusetts,West,2002,1
34367060,VKF8226,4CA482VH74G009520,North,Laguna,1990,1
18582219,EJY1258,7OA115GC37Q502271,Indiana,San,1995,1
51689823,LPY2414,0LJ354PB41J631351,Florida,Athens,2002,1
25735237,QFS1161,3UQ118SE43P215670,Hawaii,Provo,2013,0
19348652,RZI5569,6GD315TE97A453315,North,Middlebury,2010,0
63185850,QYO5513,4OW211IR86R742466,Montana,Vallejo,2016,1
28750399,HVM6854,0KZ162UQ63H703345,Hawaii,Batavia,1991,0
27877609,IJV1379,4EP545BQ43Z800275,Connecticut,Villa,1998,0
57424326,UJY5343,9FF416JY52N788805,Kansas,Anderson,2011,1
85414919,QUE1437,5IN279RB51A152268,Arkansas,Warwick,2009,0
72120460,GPT7488,7KS353PC61Y595134,Pennsylvania,Anaheim,2014,1
25102856,NCV3253,4DJ569WU03K884789,Wisconsin,Gatlinburg,1999,1
16928643,RNX7818,3XD992UZ60S304951,Washington,Moultrie,1994,1
21915112,NVK6138,0HS669BS78G012441,Georgia,Saginaw,1991,0
28389816,HMU3435,6QC704RD18W217338,Wisconsin,Crown,2003,0
30697527,ORL3004,5TN167IH33X793195,Vermont,Chelsea,2006,1
51879199,QXZ1583,8NP270BQ44E364774,California,Blythe,2010,0
52588150,MEJ9127,5WG055QG78W222149,Nebraska,Wilson,2007,0
46945943,ORL7573,5LH457VQ37T978419,Arkansas,Duncan,2010,1
14651306,NMR0625,5PU732FU67B781116,Alaska,Aliquippa,2006,1
33675600,GXS5970,5TA508JN98D984367,Tennessee,Sun,2014,0
72144457,YSW8977,3ZK793HZ31G892676,Maryland,Stillwater,2001,1
72398158,IOU2819,0LK643JF98G899774,Kentucky,Ada,1999,0
21021719,CSU4116,5RJ538ON23O337201,Utah,Burlingame,1998,1
13103235,JWF4380,0HD053GL22D923918,Virginia,Dalton,1996,1
27076596,EBG8409,3WD713FU92S007273,Maryland,Topeka,1996,0
23487054,RAE0471,2KO973LN25Y398225,Kentucky,Elmira,2006,1
45766520,YFS1809,2QM710DI82O147191,North,Troy,2009,1
47051443,LGK1797,7VA302UG24D241154,Mississippi,Edina,2009,0
32923567,RNV0591,1QD565PS36K395304,North,East,2012,0
44679548,LDX8783,4VO051WL91S911215,New,Shamokin,1993,1
14093063,JNU3363,8RT777BN24J463910,Iowa,Geneva,1997,0
86685265,NKM9533,2HB563ZY80K559386,Idaho,Laramie,2003,0
50841308,GNG2081,6RW995AJ65A388187,New,Lodi,2014,0
74331992,QHT9512,3PQ963UB06G183806,District,Waterbury,2008,1
70753472,MRH4477,8RQ729KS54I100989,South,Rosemead,2009,0
45444301,CDP3837,2OW522PD53Y786770,Kentucky,Sharon,2014,0
68743389,RZU6489,2BH605KP02J263568,Louisiana,Janesville,1994,0
35789961,ENR8668,3SB023FY00L564265,Nebraska,Oil,2012,1
39190259,ATF2184,5BL837NY87T456109,Missouri,Cheyenne,2009,0
81782783,NFK7290,0ZY677CJ12N337314,Indiana,Overland,1990,1
63602508,RTK8693,4MM730GY68K341917,Pennsylvania,La,1993,1
49220854,IPQ9754,3LU828XL58J616296,New,San,2018,0
44801931,EDR2549,5DW592UN52X390242,Alabama,Highland,2015,1
28712087,ONG0260,0MJ281JZ29X105925,Wyoming,Ardmore,2001,0
26461863,VTU3161,8TA257BO28E899407,Mississippi,Reading,2009,0
46582976,HPX8880,9IM209FL63M102391,Rhode,Kalispell,2012,1
57599486,COU3621,0RS475GR50C008874,Maryland,Janesville,2010,0
64454800,JDB0451,3UU733OG81S291909,Montana,Ada,1999,0
75933291,RCE2278,1YL134HO17Y804199,Kentucky,Sedalia,2001,0
16725852,FMQ4833,0RJ107GU00M999422,Wisconsin,Middlebury,2015,1
36355533,QDB0235,2WW426YH85B018007,Massachusetts,Saint,2002,1
40124556,BEW2719,8YO122DI71D968477,New,Concord,2017,1
47434888,CYN2629,9QO250UW38I417130,New,Pine,2009,1
13792724,CHG6195,1NC265NH05M686896,Pennsylvania,Phoenix,1991,1
86639103,PUT0183,3CR089LG45Y378984,Minnesota,Cary,1995,0
42891678,XRG8047,2OY602QF53G700825,Oklahoma,Salem,1998,0
14429481,PND3540,6JT348YL26R375190,New,Yukon,2005,0
30182197,TOX2404,9DM578TD09S593635,Arkansas,Cambridge,2015,1
34205277,SHY1738,7TM771KR73E510995,Maine,Rolling,1997,1
30438076,TFG1106,5ZU100ON52H680437,Virginia,Providence,2002,1
15885115,ZEN3163,6XP116LV97C072309,Minnesota,Rapid,2000,1
52824675,SHB4788,6VU791HG44C567465,Missouri,Thomasville,1991,0
77189328,VNY9008,8YG714YC66U971682,Arizona,Glendora,1991,1
39639804,ZEZ5702,3IZ389IB01N820408,New,Astoria,2018,1
64722100,SOX8323,3CQ138KY38Y386249,Rhode,Murfreesboro,2002,0
22789515,NUK3583,4XB399WU46J792290,Nebraska,Chino,2003,1
16514627,TXH0024,2CM164HT91K515153,New,Ashland,2016,0
84763196,NUE8027,1PJ687UG30Q249236,Kansas,Mechanicville,1996,0
62396557,YZT4300,7NC264TU78V211728,New,Marshall,2015,0
66171366,VSR1438,7EX975YY28Y348178,Colorado,Signal,2016,1
48801105,BOI7657,0IC027NE90U194588,Louisiana,Vacaville,2001,0
22002606,FZB2878,6IH094CP49N028241,Arkansas,Fort,2001,0
16823003,CWK4798,3XL748DP28G888676,Connecticut,Dothan,2017,1
46184006,YLH9826,1BL708ZM42C078529,South,Plano,2015,0
66024831,ZLH9154,0GF347DZ80A366437,Minnesota,Moscow,1995,0
31797936,WBG5002,5HL708DT56F252359,Vermont,Mount,1995,1
50730941,IJD6009,6SS085YS84M688601,West,Cypress,2012,0
65305581,AAH6995,0RZ053TC41Q948390,Mississippi,Beaver,1994,0
74079925,JVT1726,4KD979ND17H389042,South,Charlotte,2013,0
31987759,KUV5502,8IC084MZ25R816679,Colorado,West,2006,0
18036394,DHY8458,1EJ057MI60U862097,Missouri,Hoover,2007,0
40599535,UDM6785,8SS449IM91O475246,Arizona,Kokomo,2005,1
71047544,SDB6034,4NM261XC58C439665,District,Monterey,2004,0
24490494,XAZ6260,8PW927ZD70V274528,Arkansas,Duquesne,2004,0
37752737,BQH6318,4NH230XX87G005638,Florida,Cedar,2005,1
24237315,CJX5963,7EK900QK84B879779,Oregon,Hermitage,1997,1
83810943,ODI0985,4NJ627UP31K764960,Kansas,St.,2018,1
68053124,AGS5647,7ZR897DQ03H734394,Massachusetts,Duncan,1993,0
14410066,ALU7438,3XA597DO76Z860993,Pennsylvania,Stevens,1991,1
82415503,KSP3080,2ZS468IJ27A086840,Pennsylvania,Dover,2002,0
26215005,RIT3009,8ZM389RA68O161128,Alabama,Nashville,1990,0
40434966,HAP8882,3SA302GT12O875716,Illinois,Madison,2004,0
17576584,GDP4418,0VQ613LV61S413003,North,Canton,2012,1
32561424,KJN0943,6KG855DI84A361343,Arizona,Tampa,2017,1
47507374,AWS4862,8YB292HG80J907732,Delaware,Rhinelander,2001,1
82834873,ZWK7783,1MO206XM27B903394,Ohio,Lima,2015,1
69237470,KEA0083,6JH616XM11Q101160,Virginia,Los,1996,1
82906430,ZTA9020,9HA209LO30T353706,Nevada,Jersey,2016,1
41183187,GEZ2881,7QA463IQ62P438947,Alabama,Fort,2004,0
46197653,XAM1786,3VJ915LQ35G971025,Missouri,Artesia,2000,1
19048096,SWJ7181,6DA130MX17B574401,Massachusetts,San,2000,0
83646746,PCK1712,8WW870PO06E096547,Mississippi,Revere,1998,0
48951700,LNO4790,1BA342VG99W659301,Utah,Quincy,1992,0
84293566,LFN8987,7WE461PL66B418588,Wyoming,Hannibal,1999,0
18222029,KQB1921,9NV668BZ28T648080,Iowa,Manassas,2007,1
25803295,HSH0507,4ZR282HH71W934178,Arizona,San,2004,1
14736382,QGS0620,8XS508ZG83W396275,Mississippi,City,2016,0
84598346,KLX3178,7LP620QP54E171030,Kentucky,Sheboygan,2013,1
13300438,BPQ5959,9YC577LK89S758718,Arizona,Brookfield,2012,0
83204413,JAP4710,8YN110SU43R165632,Delaware,South,2017,1
31148774,FME8371,0NN737ZS81B798984,Texas,Worland,1994,1
86747784,MJM9283,8CI374JL02I543888,Indiana,Rancho,2012,1
72146649,HQD9829,1QM509YH00U712201,Iowa,City,2016,0
52305926,UTZ8131,2WB426RJ04I918349,Maine,Appleton,2008,1
33786608,OIK4625,3ST643GQ41F683563,Washington,Natchitoches,2000,0
43030332,CKI7100,6IR044OU27W219297,Missouri,Placentia,1999,1
78161418,GQI5805,4XE119RK92R799157,Pennsylvania,Anaconda,1990,0
67052150,LQU2539,6LD723IT26D688949,Iowa,San,2017,0
52407197,ZUN2180,6FF216ZK18N927173,Missouri,Rapid,2013,1
16210388,ORJ3008,9IL653YQ48D447254,Pennsylvania,Brigham,2010,0
28168110,ASH9704,6OQ284CD64M660068,Rhode,Bozeman,1997,1
20482930,JQN4376,2QP710IL21K183455,Montana,Parkersburg,1993,0
34908661,GLK3559,0DY340GY20W440234,Maine,Allentown,2010,0
67458178,ICE4319,8UY765NJ87Z642900,Arkansas,Cumberland,1996,0
49254373,WTY4256,5NZ737WK05X781582,Missouri,Birmingham,2011,1
82291600,OIJ1281,6QC679KU14V319145,Montana,Glendale,2008,1
48652853,NWF5122,7KN353WW85C134434,Colorado,Uniontown,2000,1
72442170,OST9226,6XY953RK52E298789,Michigan,Winooski,2000,0
67200388,PEQ3414,7QZ282KM56X140810,Illinois,Cape,1993,1
62762956,EVU6348,8BB808QK41N922758,Montana,Sun,2005,0
81769952,GCJ8458,9UO229AM22V002593,Utah,Victoria,2013,1
43577762,UUR3135,4WL900EM55F212615,Indiana,Grand,1995,1
43304751,VTI9220,5ZX744QE05P180327,Wyoming,Ruston,1992,0
80210075,TLM0978,4HI387TL57C656535,New,Princeton,1994,1
76827890,QRR7611,5RZ051LV49U871110,Wyoming,Saint,2014,1
30230324,DCG3058,6AZ314BA80Z315150,Alaska,Thiensville,2008,1
23988386,FII3387,0AR809UF33V096758,Ohio,Bethlehem,2013,1
72925767,SVX7511,3IY144CD66F796698,Connecticut,Vincennes,2001,1
21344434,NDR9856,5QI496EI99C890974,North,Nashua,1993,0
67027713,FMH7404,4FV095WV75P382538,West,Riverton,2012,1
27960694,DRU4968,2DG396HX95P970519,Kansas,Astoria,1998,1
34027856,UGH3646,2KN405LW14U735627,Alabama,Duquesne,2001,0
56600871,SPX8675,8IJ852SI56Q782241,Nebraska,Evanston,2009,1
26546893,CAB0736,1JL088GK01A401423,New,Vail,2005,0
26164424,DGT7265,7MT137KU55X583957,Nevada,Baldwin,2009,0
56474511,NAV1580,3WB092NM64D670705,Arizona,Waco,2018,1
79389886,HTL3746,6HO322CR94F347566,Massachusetts,Frederick,2015,0
43569268,KEQ4380,0PZ626OH05O970634,Nevada,Biloxi,2001,0
44757756,VVS4869,4QG341RN08Y235028,New,Hermosa,1997,1
80405447,YSM9226,1VD984QE12N129921,Tennessee,Albany,2012,0
73555189,ZZF0791,8II781ZQ55E269402,Oregon,Geneva,2004,0
54924365,ACM3276,7DJ152TZ63A427655,Indiana,Jordan,2003,1
47905392,SXD1879,2FR236ON55M543442,Arizona,Sault.,2016,0
59603108,KBQ7324,3ZA168QU97U566357,Illinois,Bangor,2005,1
51262293,ZYQ4958,1DQ164FS08E452510,Rhode,Stamford,1997,1
83607294,NDT5680,2JC929GN68K291851,Alabama,Guthrie,2004,0
49727336,KIC5054,0TW205PX78R218500,New,Dana,1993,1
39155936,FSQ6478,5NU445WO45T507728,Delaware,Cheyenne,2002,1
27435393,GQX7217,3PL483CW14O526265,Missouri,Owensboro,2002,0
23525260,BVU7126,8IX483PJ80B356649,Iowa,Ponce,2003,1
84157689,CXW7487,8TY566RJ24L358326,Georgia,Lebanon,2004,0
29399757,KIT7598,2DL557ML31P434793,North,Ruston,1996,0
58600186,KNK7659,3UY025IF75Y244958,New,Butte,2015,1
85374993,HKF3309,1TX620PH47Q692892,Oklahoma,Yorba,1997,1
31869118,RON2660,4FW739HA33F591796,New,Rockford,1993,1
62070603,ACZ4483,6VC189JG86Z917474,Iowa,Jamestown,2006,1
80188357,LOA6773,2KP705LP34A938012,Oregon,Sharon,2018,1
84518553,JIV6952,5VM835OU31O410169,Washington,St.,2000,1
13490416,YGY1592,9ZS587JJ68V532329,Idaho,Brooklyn,2014,1
23044100,MDS0177,1OE871CX86I804859,Alabama,Sherrill,2002,0
17903418,JQH9419,3HU256ER24E313762,Vermont,St.,2018,1
86825324,AGT4287,6SI283EI03Y779945,New,Port,2019,0
61816361,TAP1757,2TC484FQ24O649058,Iowa,Moultrie,2013,0
83679041,THU0078,6PX736KV07O690054,Oklahoma,Athens,1991,0
45751695,VFZ1400,4GM685DE06M343764,Michigan,Sandy,2013,0
61944272,HYB8410,2PB794LH78S334163,North,Sheridan,1996,1
31113930,PNC5026,9GG602PL93C886673,Montana,New,2012,1
51400408,HOC9413,2GR462NJ13E872174,District,San,2004,0
75830913,CGR4004,8VF156CN05T653078,Pennsylvania,Valparaiso,1990,1
40058044,CYJ4043,3YV497KW63N549382,Rhode,Stillwater,1995,1
81233313,DFA6062,1IN858AB50S062730,Arizona,Plymouth,1991,0
44747001,KFN4584,8XT781LX64D658993,Wisconsin,New,1996,1
60563056,YKX4147,5TQ327LZ00Y964992,Utah,Mequon,1992,1
41142313,PED1191,7KM715XW28X210525,South,Gilette,2005,0
15234389,BMD7393,3VL478JY01U958235,New,Macon,1990,1
70425568,GWN0175,5QR068VY62M888502,Vermont,San,2012,0
46780023,RJR4541,9MW591XJ90P824952,Wyoming,Palo,1995,1
85799758,LBM4909,3MI650FF98L571200,Vermont,Hartford,2006,1
86627222,KWP8888,3FO693BZ29I912111,Texas,Woodward,2013,0
26196570,PKF3754,0RQ863VX27C680277,Indiana,Tempe,2018,0
23490924,EUU6202,8UQ523JB33S662966,Maryland,Sanford,2008,0
41416587,ZMZ3629,0FW736NC29J764471,Delaware,Vernon,2004,1
48262649,LCD1437,3ND397QD25V943825,Arizona,Newburgh,2006,1
83760754,CWO5501,9VU526YK07T536560,Ohio,Roseville,2009,1
34107520,MTI7083,6QM217GS58M882250,West,Melrose,1991,0
66206104,CHP4459,1JW303OF13I303066,Massachusetts,Geneva,2011,1
77205445,AUZ3295,8DA830EU42X746600,Maryland,New,1997,0
29005532,VAE5453,9WM298NL88R785528,Idaho,McAlester,2008,0
43150738,SPV4766,0DY232VG15Q524848,Kansas,Hanahan,1991,0
13177863,FQU7610,9SW979EN01D895737,Oklahoma,Ogden,2001,1
23134378,TIB0259,9NE531OF96Z250067,District,Dalton,2016,0
63566552,DZL5304,4KF462HR55K605709,Montana,South,2014,1
73049334,UKZ7361,2WC258LM31P611507,Florida,Parma,1996,0
64959981,FXM3088,9II128XV18G654448,Mississippi,Dover,2018,1
62691189,CSB4986,5GE651BZ30Z791342,Kentucky,Fontana,2001,0
65166312,PJE7102,7DT133RH54E901779,Pennsylvania,Allentown,2015,1
31512477,DXD9042,0JW636ER88S509865,Ohio,Klamath,1995,1
45357705,WTJ2810,9DY090IR54L412113,Kansas,Hickory,1991,1
12414949,VDJ6777,6LW739BK54K857043,Wyoming,Salinas,1990,1
28388915,AQN1429,2IC304VH93P925531,Wisconsin,Zanesville,2001,1
79063804,USC1938,4ZX550UR53M466314,Louisiana,Durango,2017,1
23207987,TSA4425,0AY423OS30V758646,New,San,2012,1
42544755,IMJ5590,1WQ377MO17Y838247,New,Charleston,2010,1
71500948,LQN1239,9ET428BL00F485101,Oklahoma,Salinas,2017,1
14791276,RQJ4502,9KQ869UB80X604322,West,Moscow,2014,0
64448121,CWB5416,4WN738YV17T141214,Virginia,Eau,2009,1
59670772,LRF6989,1CN189CU02X937607,Virginia,Hanahan,2008,0
53631419,HHC4761,3HF257XR67B185169,Alaska,Cedar,1998,1
76789108,RLH9134,0UD846VM72A397904,Nebraska,Hollywood,2005,1
77869977,RPX7290,7IP812CB29A534505,New,Georgetown,2010,0
24288358,ZGA9598,2PW195UU67U647988,Idaho,Blythe,1993,1
66733376,YXQ6719,4VR658YL57V653883,South,Huntsville,2000,0
37486039,NMV9531,4LT589DJ40I872047,New,Baldwin,2013,0
15384405,YTS0581,2BB649NU41U696568,North,Minot,1999,0
24695023,TEB6473,4QW512NX67K673113,Utah,San,2005,1
72154830,GTC8746,0FF017VD31O747155,Colorado,Cedar,2008,0
20496521,FBK7541,3UG412QJ16K280724,Delaware,Darlington,2006,1
72132168,EAQ2764,8AH526NG86W000621,New,Diamond,1994,0
74564357,VHW3776,4UG386LT54J762548,Rhode,High,2001,0
62656782,GQL7813,5RF763EQ93A487887,Idaho,Montgomery,2013,1
85074647,EIU7171,8MQ560OS23H331457,Iowa,Chickasha,2007,0
57595166,INT7996,6OY069GJ82K066503,Mississippi,Alhambra,2001,1
17636080,SSH9696,9UR345AK11Y189771,New,Ansonia,2013,0
18583929,QQT6550,0OU629MI14D148404,Massachusetts,Leominster,1992,0
52758248,QBF5537,8PY496PO96R304843,Montana,Alexandria,1997,0
13945010,TUN0060,1FQ163FD15U197912,Wisconsin,Ogdensburg,1997,1
35408962,PNY7625,7QM284AF35K100780,Connecticut,North,2018,0
19070135,RKL9938,0GF881JF11U200264,Idaho,Lañada,1993,1
27755828,OGH7151,2JU064FO58M131833,Iowa,Birmingham,1992,0
24979377,XKE8625,5YS680LB23K774774,Connecticut,San,2003,1
74911857,EFK7054,2ID988RM00O788985,New,Modesto,1992,1
60931826,AMG8713,0BX412BD61V119155,Delaware,Sherrill,2018,1
70826729,YLZ9736,7MF517TH62F910588,Georgia,Saint,2000,1
22439243,RYL4264,0LO314AB48O371046,Pennsylvania,Atlanta,2001,1
33080815,WGC5307,8DU280XA90K132287,District,Meadville,2008,1
19677747,EXN4741,6XN626BX26Z202568,New,Bellingham,2004,0
36566342,FDG8921,4CI209CH81A341123,Tennessee,Pine,2017,1
35917372,BGL4540,9GH642AU93X407333,Tennessee,Rockville,2008,0
76865101,JVW3875,4NI481PP97R562254,Utah,Vergennes,2000,1
59019046,GYE8071,5RL073YW52C162327,New,North,1999,0
21322962,MLG6098,8CN243FR88Q138756,Alabama,Vergennes,2018,0
80778849,KUJ9934,0LX712UN69F888249,Oklahoma,Birmingham,2015,0
40766902,GTX8378,9SX817CK25W483435,Kansas,Richmond,2011,0
53735103,UFS3107,0YM476TB90L277418,New,Springfield,1999,1
66942782,RSA7669,9SP007QU00K935925,Georgia,Poughkeepsie,1991,1
23010794,DDY5945,1ET252EZ64T594006,Louisiana,Calumet,1994,1
77369861,IAN0571,2OV492QM57O963160,North,Bossier,2017,1
22829952,CLS2829,3KZ833HZ92Y305694,Delaware,New,2001,0
71203024,WZI8290,6FL747DV02P079233,Minnesota,Springfield,2006,0
44092408,PZJ5723,3WO170SQ65S457134,Virginia,Joliet,1994,1
15403824,DIY1917,9EC684EX66T571839,West,Monrovia,2005,1
49604806,ZHA6356,4MQ934CV71O808465,Montana,Dalton,2007,0
36633115,CBU2945,7UG971SA88H252735,North,Jersey,2012,0
45818195,PJF9826,1WL851DH93L931983,Maryland,Laurel,2018,0
18108055,HMT1043,6FP290FQ14Q459244,South,Erie,2013,1
69322729,WGL4444,5VK971DK91T428464,Georgia,Woodward,2000,1
69312294,XQS4369,7QI978AB86M501295,Washington,Cape,2011,1
84332678,SSQ9050,8RU402NQ25E963604,Arizona,Wheeling,1993,1
54081826,JSY7208,2JQ214TH29H619555,Montana,Syracuse,2001,0
86474103,ENA5956,8DS492LH40K561353,Georgia,Erie,2004,1
68285653,HWB9414,0CU122DO19W901939,Alabama,Lock,2010,0
45552746,IHO5421,8CS337SY58W383121,North,San,2017,1
20095401,UTS6325,4NT530YY10S608816,Texas,Kansas,1999,0
78216378,DLC5133,8GF560MK40M479779,New,Lincoln,1996,1
49950631,NIR9218,4SS052FA01J754154,Connecticut,Yorba,1996,0
80239267,BCR0028,2BC181OS39P559445,District,Bridgeport,2004,0
16065744,RUF8704,1KG339IJ42L689761,Alaska,Dover,2004,0
22756548,RUP2446,1LN929HD91U018539,South,Akron,2007,1
58665882,OPE7541,0MA207CO06G216690,South,Jenks,2003,0
38151507,PIW5327,3PM814WZ86N436507,Mississippi,Oneida,2002,1
18269327,QBE0181,3KV775US62P291476,Utah,Trenton,2016,1
39068186,XBN5208,0DU903UJ63N794683,Georgia,Lansing,1997,0
50787508,OQG9290,4PD441QV18A726523,Georgia,Gallup,2003,1
57579674,NIT6473,0TB071QK18G956157,Delaware,Cairo,2004,1
35005902,JTJ5038,9QF255YK37H448467,Kentucky,Trenton,1996,1
39185985,QJA2147,1BH785KH52F043281,Washington,Brooklyn,2015,0
26072055,CVN9095,4ET500LF92K705987,South,Manhattan,2016,0
69191309,PUT8375,8SX292LG73J214059,Kansas,Bismarck,1998,1
62388589,XMS8278,8LF268CV85Y775513,Wyoming,Thibodaux,2018,1
62001440,CGH4659,6BB338OF82Z436707,Nebraska,Delta,2017,0
48947957,XWY8272,0FD080ZM06R204242,Ohio,Roseville,2009,1
22676294,JIC1410,8ZB727ZY27D779957,Connecticut,Newton,2010,0
13643200,AWC6861,5JD596DV67Z731477,Vermont,Parker,1990,0
